id_reservation,stays_in_week_nights,stays_in_weekend_nights,adults,children,babies,required_car_parking_spaces,meal,reserved_room_type,total_of_special_requests
67996,2,0,2,0.0,0,0,BB,D,0
67997,2,0,2,0.0,0,0,SC,A,0
67998,2,0,3,0.0,0,0,BB,D,0
67999,2,0,2,0.0,0,0,BB,D,0
68000,2,0,3,1.0,0,0,BB,F,0
68001,2,0,1,0.0,0,0,BB,A,0
68002,3,0,2,0.0,0,0,BB,A,1
68003,3,0,2,0.0,0,0,BB,D,0
68004,3,0,2,0.0,0,0,BB,A,2
68005,3,0,2,0.0,0,0,BB,A,0
68006,3,0,2,0.0,0,0,BB,E,0
68007,3,0,2,0.0,0,0,BB,E,0
68008,3,0,3,0.0,0,0,HB,D,2
68009,3,0,2,0.0,0,0,BB,A,1
68010,3,0,2,0.0,0,0,BB,A,0
68011,3,0,2,0.0,0,0,BB,D,0
68012,3,0,2,0.0,0,0,BB,A,0
68013,3,0,2,0.0,0,0,BB,D,1
68014,3,0,2,0.0,0,0,BB,A,2
68015,3,0,2,0.0,0,0,BB,D,0
68016,3,0,2,0.0,0,0,SC,A,0
68017,3,0,1,0.0,0,0,BB,A,0
68018,3,0,2,0.0,0,0,SC,A,2
68019,3,0,2,0.0,0,0,BB,D,0
68020,3,0,2,0.0,0,0,SC,A,0
68021,3,0,2,0.0,0,0,SC,A,0
68022,3,0,1,0.0,0,0,BB,A,0
68023,3,0,2,0.0,0,0,BB,A,0
68024,3,1,2,0.0,0,0,BB,A,0
68025,3,1,2,0.0,0,0,BB,A,0
68026,3,1,2,0.0,0,0,BB,A,0
68027,3,1,2,0.0,0,0,SC,A,2
68028,3,1,2,0.0,0,0,BB,A,0
68029,3,1,2,0.0,0,0,BB,A,2
68030,3,1,2,0.0,0,0,SC,A,0
68031,3,1,2,0.0,0,0,BB,A,0
68032,3,1,2,0.0,0,0,BB,A,0
68033,3,1,2,0.0,0,0,BB,A,0
68034,3,1,2,0.0,0,0,BB,A,0
68035,3,1,2,0.0,0,0,BB,A,0
68036,3,1,2,0.0,0,0,SC,A,1
68037,3,1,2,0.0,0,0,BB,A,0
68038,3,1,2,0.0,0,0,BB,A,0
68039,3,1,2,0.0,0,0,BB,A,0
68040,3,1,2,0.0,0,0,SC,A,1
68041,3,1,2,0.0,0,0,BB,A,0
68042,3,1,2,0.0,0,0,BB,A,0
68043,3,1,3,0.0,0,0,BB,D,0
68044,3,1,2,0.0,0,0,BB,A,0
68045,3,1,2,0.0,0,0,BB,A,1
68046,3,1,2,0.0,0,0,BB,A,0
68047,3,1,2,0.0,0,0,BB,A,0
68048,3,2,2,0.0,0,0,BB,D,0
68049,3,2,2,0.0,0,0,BB,D,0
68050,3,2,2,0.0,0,0,BB,A,0
68051,3,2,2,0.0,0,0,SC,A,1
68052,3,2,2,0.0,0,0,SC,A,1
68053,4,2,2,0.0,0,0,BB,D,0
68054,2,0,2,0.0,0,0,SC,A,1
68055,2,0,2,0.0,0,0,SC,A,0
68056,2,0,3,0.0,0,0,BB,D,0
68057,2,0,2,0.0,0,0,SC,A,1
68058,2,0,1,0.0,0,0,BB,D,0
68059,2,0,2,0.0,0,0,BB,A,0
68060,2,0,2,0.0,0,0,BB,A,2
68061,2,0,2,1.0,0,0,BB,A,2
68062,2,0,2,0.0,0,0,BB,A,1
68063,2,0,2,0.0,0,0,SC,A,1
68064,2,0,2,0.0,0,0,BB,A,2
68065,2,0,2,0.0,0,0,SC,A,0
68066,2,0,2,0.0,0,0,BB,A,0
68067,2,0,2,0.0,0,0,SC,A,1
68068,2,0,3,0.0,0,0,BB,D,0
68069,2,0,1,0.0,0,0,BB,A,1
68070,2,0,2,0.0,0,0,BB,A,0
68071,2,0,2,0.0,0,0,BB,A,1
68072,2,0,1,0.0,0,0,BB,A,2
68073,2,0,2,0.0,0,0,SC,A,1
68074,2,0,2,0.0,0,0,SC,A,1
68075,2,0,2,0.0,0,0,BB,A,0
68076,2,1,2,0.0,0,0,SC,A,1
68077,2,1,2,0.0,0,0,SC,A,1
68078,2,1,1,0.0,0,0,BB,A,0
68079,2,1,1,0.0,0,0,BB,A,0
68080,2,1,3,0.0,0,0,BB,D,0
68081,2,1,2,0.0,0,0,SC,A,1
68082,2,1,2,0.0,0,0,SC,A,1
68083,2,1,1,0.0,0,0,BB,A,0
68084,2,1,2,0.0,0,0,BB,D,0
68085,2,1,2,0.0,0,0,SC,A,0
68086,2,1,2,0.0,0,0,SC,A,1
68087,2,1,3,0.0,0,0,BB,D,0
68088,2,2,2,0.0,0,0,BB,E,0
68089,2,2,2,0.0,0,0,SC,A,1
68090,2,2,2,0.0,0,0,SC,A,0
68091,2,2,2,0.0,0,0,BB,E,0
68092,3,2,2,0.0,0,0,BB,A,0
68093,3,2,2,2.0,0,0,BB,F,0
68094,3,2,2,0.0,0,0,SC,A,0
68095,4,2,2,0.0,0,0,BB,D,2
68096,4,2,3,0.0,0,0,BB,D,1
68097,4,2,1,1.0,0,0,BB,A,1
68098,7,2,3,1.0,0,0,BB,G,1
68099,7,2,3,1.0,0,0,BB,G,1
68100,7,2,1,0.0,0,0,BB,G,0
68101,1,0,2,0.0,0,0,SC,A,1
68102,1,0,1,0.0,0,0,BB,A,0
68103,1,0,2,0.0,0,0,SC,A,1
68104,1,0,1,0.0,0,0,BB,A,0
68105,1,0,2,0.0,0,0,SC,A,1
68106,1,1,2,0.0,0,0,BB,E,0
68107,1,1,2,0.0,0,0,BB,A,0
68108,1,1,1,0.0,0,0,BB,A,0
68109,1,1,2,0.0,0,0,SC,A,0
68110,1,1,2,0.0,0,0,BB,A,0
68111,1,1,2,0.0,0,0,BB,A,0
68112,1,1,2,0.0,0,0,BB,A,2
68113,1,1,2,0.0,0,0,SC,A,2
68114,1,1,2,0.0,0,0,BB,A,0
68115,1,1,2,0.0,0,0,BB,A,0
68116,1,1,2,0.0,0,0,BB,A,0
68117,1,1,2,0.0,0,0,BB,A,0
68118,1,1,3,0.0,0,0,BB,D,1
68119,1,1,2,2.0,0,0,BB,F,3
68120,1,1,2,0.0,0,0,BB,D,0
68121,1,2,3,0.0,0,0,BB,D,1
68122,1,2,2,0.0,0,0,BB,D,1
68123,1,2,2,0.0,0,0,BB,A,0
68124,1,2,3,0.0,0,0,BB,D,0
68125,1,2,2,0.0,0,0,BB,A,0
68126,2,2,3,0.0,0,0,BB,D,1
68127,2,2,2,0.0,0,0,BB,A,0
68128,2,2,2,0.0,0,0,BB,A,0
68129,2,2,2,0.0,0,0,BB,A,0
68130,2,2,2,0.0,0,0,BB,A,0
68131,2,2,2,0.0,0,0,BB,A,0
68132,2,2,2,0.0,0,0,BB,A,0
68133,2,2,2,0.0,0,0,BB,A,0
68134,2,2,2,0.0,0,0,BB,A,0
68135,2,2,2,0.0,0,0,BB,A,0
68136,2,2,2,0.0,0,0,BB,A,0
68137,2,2,2,0.0,0,0,BB,A,0
68138,2,2,2,0.0,0,0,BB,A,0
68139,2,2,2,0.0,0,0,BB,A,0
68140,2,2,2,0.0,0,0,BB,A,0
68141,2,2,2,0.0,0,0,BB,A,0
68142,2,2,2,0.0,0,0,BB,A,0
68143,2,2,2,0.0,0,0,BB,A,0
68144,2,2,2,0.0,0,0,BB,A,0
68145,2,2,2,0.0,0,0,BB,A,0
68146,2,2,1,0.0,0,0,SC,A,0
68147,2,2,2,0.0,0,0,BB,A,0
68148,2,2,2,0.0,0,0,BB,A,0
68149,2,2,2,0.0,0,0,BB,A,0
68150,2,2,2,0.0,0,0,BB,D,0
68151,2,2,2,0.0,0,0,BB,A,0
68152,2,2,2,0.0,0,0,BB,A,0
68153,3,2,2,2.0,0,0,BB,F,0
68154,3,2,2,0.0,0,0,SC,A,2
68155,3,2,2,0.0,0,0,BB,A,0
68156,5,2,2,0.0,0,0,BB,A,1
68157,0,1,2,0.0,0,0,BB,D,0
68158,0,1,2,0.0,0,0,BB,D,0
68159,0,1,2,0.0,0,0,SC,A,1
68160,0,1,2,0.0,0,0,BB,A,0
68161,0,1,2,0.0,0,0,BB,A,1
68162,0,2,1,0.0,0,0,SC,A,1
68163,0,2,2,0.0,0,0,SC,A,1
68164,0,2,2,0.0,0,0,BB,D,1
68165,0,2,2,0.0,0,0,BB,D,0
68166,1,2,2,0.0,0,0,BB,A,1
68167,1,2,1,0.0,0,0,BB,A,0
68168,1,2,1,0.0,0,0,BB,A,0
68169,1,2,2,0.0,0,0,HB,D,1
68170,1,2,2,0.0,0,0,BB,A,0
68171,1,2,2,0.0,0,0,BB,D,1
68172,1,2,2,0.0,0,0,BB,D,2
68173,1,2,1,0.0,0,0,BB,A,0
68174,1,2,1,0.0,0,0,BB,A,0
68175,2,2,1,0.0,0,0,SC,A,1
68176,2,2,3,0.0,0,0,BB,D,1
68177,5,3,2,0.0,0,0,SC,A,0
68178,0,1,2,0.0,0,0,BB,D,2
68179,0,1,1,0.0,0,0,BB,A,0
68180,0,1,2,0.0,0,0,BB,A,0
68181,0,1,2,0.0,0,0,BB,A,1
68182,0,1,1,0.0,0,0,BB,A,0
68183,0,1,2,0.0,0,0,BB,D,1
68184,1,1,2,0.0,0,0,BB,D,0
68185,1,1,2,0.0,0,0,BB,F,0
68186,1,1,2,0.0,0,0,SC,A,0
68187,1,1,2,1.0,0,0,BB,D,0
68188,1,1,2,0.0,0,0,BB,D,0
68189,1,1,2,0.0,0,0,BB,D,1
68190,1,1,2,0.0,0,0,BB,D,0
68191,1,1,2,0.0,0,0,BB,D,1
68192,1,1,2,0.0,0,0,BB,A,1
68193,1,1,2,0.0,0,0,BB,D,1
68194,2,1,1,0.0,0,0,BB,A,0
68195,2,1,1,0.0,0,0,BB,A,0
68196,2,1,2,0.0,0,0,BB,A,0
68197,2,1,1,0.0,0,0,BB,A,0
68198,2,1,1,0.0,0,0,BB,A,0
68199,2,1,1,0.0,0,0,BB,A,0
68200,2,1,1,0.0,0,0,BB,A,0
68201,2,1,2,0.0,0,0,BB,A,0
68202,1,1,2,1.0,0,0,BB,D,0
68203,2,1,2,0.0,0,0,BB,D,0
68204,2,1,1,0.0,0,0,BB,A,0
68205,2,1,1,0.0,0,0,BB,A,0
68206,2,1,1,0.0,0,0,BB,A,0
68207,2,1,1,0.0,0,0,BB,A,0
68208,2,1,1,0.0,0,0,BB,A,0
68209,2,1,1,0.0,0,0,BB,A,0
68210,2,1,2,0.0,0,0,BB,A,0
68211,2,1,1,0.0,0,0,BB,A,0
68212,2,1,1,0.0,0,0,BB,A,0
68213,2,1,2,1.0,0,0,HB,A,1
68214,2,1,2,0.0,0,0,BB,A,0
68215,2,1,1,0.0,0,0,BB,A,0
68216,2,1,1,0.0,0,0,BB,A,0
68217,2,1,1,0.0,0,0,BB,A,0
68218,2,1,1,0.0,0,0,BB,A,0
68219,2,1,1,0.0,0,0,BB,A,0
68220,2,1,2,0.0,0,0,BB,A,0
68221,2,1,2,0.0,0,0,BB,A,0
68222,2,1,1,0.0,0,0,BB,A,0
68223,2,1,1,0.0,0,0,BB,A,0
68224,2,1,1,0.0,0,0,BB,A,0
68225,2,1,1,0.0,0,0,BB,A,0
68226,2,1,1,0.0,0,0,BB,A,0
68227,2,1,1,0.0,0,0,BB,A,0
68228,2,1,2,0.0,0,0,BB,E,1
68229,2,1,1,0.0,0,0,BB,A,0
68230,2,1,1,0.0,0,0,BB,A,0
68231,2,1,1,0.0,0,0,BB,A,0
68232,2,1,1,0.0,0,0,BB,A,0
68233,2,1,1,0.0,0,0,BB,A,0
68234,2,1,1,0.0,0,0,BB,A,0
68235,2,1,1,0.0,0,0,BB,A,0
68236,2,1,1,0.0,0,0,BB,A,0
68237,2,1,1,0.0,0,0,BB,A,0
68238,2,1,2,0.0,0,0,BB,A,0
68239,2,1,1,0.0,0,0,BB,A,0
68240,2,1,1,0.0,0,0,BB,A,0
68241,2,1,1,0.0,0,0,BB,A,0
68242,2,1,1,0.0,0,0,BB,A,0
68243,2,1,1,0.0,0,0,BB,A,0
68244,2,1,1,0.0,0,0,BB,A,0
68245,2,1,1,0.0,0,0,BB,A,0
68246,2,1,1,0.0,0,0,BB,A,0
68247,2,1,1,0.0,0,0,BB,A,0
68248,2,1,2,0.0,0,0,BB,A,0
68249,2,1,1,0.0,0,0,BB,A,0
68250,2,1,1,0.0,0,0,BB,A,0
68251,2,1,1,0.0,0,0,BB,A,0
68252,2,1,1,0.0,0,0,BB,A,0
68253,2,1,1,0.0,0,0,BB,A,0
68254,2,1,1,0.0,0,0,BB,A,0
68255,2,1,2,0.0,0,0,BB,A,0
68256,2,1,2,0.0,0,0,BB,A,0
68257,2,1,2,0.0,0,0,BB,A,0
68258,2,1,1,0.0,0,0,BB,A,0
68259,2,1,1,0.0,0,0,BB,A,0
68260,2,1,1,0.0,0,0,BB,A,0
68261,2,1,1,0.0,0,0,BB,A,0
68262,2,1,1,0.0,0,0,BB,A,0
68263,2,1,2,0.0,0,0,BB,A,0
68264,2,1,2,0.0,0,0,BB,A,0
68265,2,1,1,0.0,0,0,BB,A,0
68266,2,1,1,0.0,0,0,BB,A,0
68267,2,1,1,0.0,0,0,BB,A,0
68268,2,1,1,0.0,0,0,BB,A,0
68269,2,1,1,0.0,0,0,BB,A,0
68270,2,1,1,0.0,0,0,BB,A,0
68271,2,1,2,0.0,0,0,BB,A,0
68272,2,1,2,0.0,0,0,BB,A,0
68273,2,1,1,0.0,0,0,BB,A,0
68274,2,1,1,0.0,0,0,BB,A,0
68275,2,1,1,0.0,0,0,BB,A,0
68276,2,1,2,0.0,0,0,BB,A,0
68277,2,1,1,0.0,0,0,BB,A,0
68278,2,1,1,0.0,0,0,BB,A,0
68279,2,1,1,0.0,0,0,BB,A,0
68280,2,1,2,0.0,0,0,BB,A,0
68281,2,1,1,0.0,0,0,BB,A,0
68282,2,1,1,0.0,0,0,BB,A,0
68283,2,1,1,0.0,0,0,BB,A,0
68284,2,1,1,0.0,0,0,BB,A,0
68285,2,1,2,0.0,0,0,BB,A,0
68286,2,1,2,0.0,0,0,BB,A,0
68287,2,1,2,0.0,0,0,BB,A,0
68288,2,1,1,0.0,0,0,BB,A,0
68289,2,1,1,0.0,0,0,BB,A,0
68290,2,1,1,0.0,0,0,BB,A,0
68291,2,1,2,0.0,0,0,BB,A,0
68292,2,1,1,0.0,0,0,BB,A,0
68293,2,1,1,0.0,0,0,BB,A,0
68294,2,1,1,0.0,0,0,BB,A,0
68295,2,1,2,0.0,0,0,BB,A,0
68296,2,1,1,0.0,0,0,BB,A,0
68297,2,1,1,0.0,0,0,BB,A,0
68298,2,1,1,0.0,0,0,BB,A,0
68299,2,1,1,0.0,0,0,BB,A,0
68300,2,1,1,0.0,0,0,BB,A,0
68301,2,1,1,0.0,0,0,BB,A,0
68302,2,1,1,0.0,0,0,BB,A,0
68303,2,1,2,0.0,0,0,BB,A,0
68304,2,1,2,0.0,0,0,BB,A,0
68305,2,1,1,0.0,0,0,BB,A,0
68306,2,1,1,0.0,0,0,BB,A,0
68307,2,1,1,0.0,0,0,BB,A,0
68308,2,1,1,0.0,0,0,BB,A,0
68309,2,1,1,0.0,0,0,BB,A,0
68310,2,1,1,0.0,0,0,BB,A,0
68311,2,1,1,0.0,0,0,BB,A,0
68312,2,1,1,0.0,0,0,BB,A,0
68313,2,1,1,0.0,0,0,BB,A,0
68314,2,1,1,0.0,0,0,BB,A,0
68315,2,1,1,0.0,0,0,BB,A,0
68316,2,1,1,0.0,0,0,BB,A,0
68317,2,1,2,0.0,0,0,BB,A,0
68318,2,1,1,0.0,0,0,BB,A,0
68319,2,1,1,0.0,0,0,BB,A,0
68320,2,1,1,0.0,0,0,BB,A,0
68321,2,1,1,0.0,0,0,BB,A,0
68322,2,1,1,0.0,0,0,BB,A,0
68323,2,1,1,0.0,0,0,BB,A,0
68324,2,1,2,0.0,0,0,BB,A,0
68325,2,1,2,0.0,0,0,BB,A,0
68326,2,1,1,0.0,0,0,BB,A,0
68327,2,1,1,0.0,0,0,BB,A,0
68328,2,1,2,0.0,0,0,BB,A,0
68329,2,1,2,0.0,0,0,BB,A,0
68330,2,1,2,0.0,0,0,BB,D,0
68331,2,1,1,0.0,0,0,BB,A,0
68332,2,1,1,0.0,0,0,BB,A,0
68333,2,1,1,0.0,0,0,BB,A,0
68334,2,1,1,0.0,0,0,BB,A,0
68335,2,1,1,0.0,0,0,BB,A,0
68336,2,1,1,0.0,0,0,BB,A,0
68337,2,1,1,0.0,0,0,BB,A,0
68338,2,1,1,0.0,0,0,BB,A,0
68339,2,1,1,0.0,0,0,BB,A,0
68340,2,1,2,0.0,0,0,BB,A,0
68341,2,1,2,0.0,0,0,BB,A,0
68342,2,1,1,0.0,0,0,BB,A,0
68343,2,1,1,0.0,0,0,BB,A,0
68344,2,1,2,0.0,0,0,BB,A,0
68345,3,1,2,0.0,0,0,BB,A,0
68346,2,1,1,0.0,0,0,BB,A,0
68347,2,1,1,0.0,0,0,BB,A,0
68348,2,1,1,0.0,0,0,BB,A,0
68349,2,1,3,0.0,0,0,HB,E,3
68350,2,1,1,0.0,0,0,BB,A,0
68351,2,1,1,0.0,0,0,BB,A,0
68352,2,1,1,0.0,0,0,BB,A,0
68353,2,1,1,0.0,0,0,BB,A,0
68354,2,1,2,0.0,0,0,BB,A,0
68355,3,1,2,0.0,0,0,BB,A,3
68356,3,1,2,0.0,0,0,SC,A,0
68357,3,1,3,0.0,0,0,BB,E,0
68358,3,1,2,0.0,0,0,SC,A,0
68359,3,1,2,0.0,0,0,BB,A,0
68360,3,1,2,0.0,0,0,BB,A,1
68361,4,1,2,0.0,0,0,BB,A,0
68362,4,1,1,0.0,0,0,BB,A,0
68363,4,1,2,0.0,0,0,BB,D,0
68364,4,1,2,0.0,0,0,SC,A,0
68365,5,1,2,0.0,0,0,BB,A,1
68366,7,3,1,0.0,0,0,SC,A,0
68367,4,1,2,0.0,0,0,BB,A,2
68368,1,0,2,0.0,0,0,BB,A,0
68369,1,0,2,0.0,0,0,BB,A,0
68370,1,0,2,0.0,0,0,BB,A,0
68371,1,0,2,0.0,0,0,BB,A,0
68372,1,0,2,0.0,0,0,BB,A,0
68373,1,0,2,0.0,0,0,BB,A,0
68374,1,0,2,0.0,0,0,BB,A,0
68375,1,0,2,0.0,0,0,BB,A,1
68376,1,0,2,0.0,0,0,BB,D,1
68377,1,0,1,0.0,0,0,BB,A,0
68378,1,0,2,0.0,0,0,BB,A,0
68379,1,0,2,0.0,0,0,BB,A,0
68380,1,0,2,0.0,0,0,BB,A,0
68381,2,0,2,0.0,0,0,BB,D,1
68382,2,0,2,0.0,0,0,BB,A,0
68383,3,0,2,0.0,0,0,BB,D,0
68384,3,0,2,0.0,0,0,BB,A,2
68385,3,0,2,0.0,0,0,SC,A,1
68386,3,0,2,0.0,0,0,BB,A,0
68387,3,0,1,0.0,0,0,BB,A,0
68388,3,0,2,0.0,0,0,BB,A,0
68389,3,0,1,0.0,0,0,SC,A,0
68390,3,0,2,0.0,0,0,HB,D,0
68391,3,0,2,0.0,0,0,BB,D,2
68392,3,0,2,0.0,0,0,SC,A,0
68393,3,0,2,0.0,0,0,SC,A,0
68394,3,0,2,0.0,0,0,SC,A,1
68395,4,0,2,0.0,0,0,SC,A,0
68396,4,0,2,0.0,0,0,BB,A,0
68397,4,0,2,0.0,0,0,SC,A,1
68398,4,0,2,0.0,0,0,SC,A,0
68399,4,0,2,0.0,0,0,BB,A,2
68400,4,0,3,0.0,0,0,BB,D,1
68401,5,0,2,0.0,0,0,BB,D,2
68402,5,0,2,0.0,0,0,SC,A,0
68403,5,0,2,0.0,0,0,SC,A,0
68404,5,0,2,0.0,0,0,BB,D,2
68405,5,2,2,0.0,0,0,BB,D,2
68406,5,2,1,0.0,0,0,BB,D,0
68407,5,2,1,0.0,0,0,BB,D,0
68408,6,2,2,0.0,0,0,SC,A,0
68409,1,0,2,0.0,0,0,BB,A,0
68410,1,0,2,0.0,0,0,BB,D,0
68411,1,0,2,0.0,0,0,BB,F,0
68412,1,0,1,0.0,0,0,BB,D,1
68413,1,0,1,0.0,0,0,BB,A,0
68414,1,0,2,0.0,0,0,BB,A,2
68415,1,0,1,0.0,0,0,BB,A,1
68416,1,0,1,0.0,0,0,SC,A,0
68417,2,0,1,0.0,0,0,BB,E,1
68418,2,0,2,0.0,0,0,SC,A,0
68419,2,0,2,0.0,0,0,BB,D,1
68420,2,0,2,0.0,0,0,SC,A,0
68421,2,0,2,0.0,0,0,SC,A,0
68422,2,0,2,0.0,0,0,SC,A,0
68423,2,0,2,0.0,0,0,BB,D,1
68424,2,0,2,0.0,0,0,SC,A,0
68425,2,0,2,0.0,0,0,SC,A,0
68426,3,0,2,0.0,0,0,BB,A,0
68427,3,0,2,0.0,0,0,BB,A,0
68428,3,0,2,0.0,0,0,BB,A,1
68429,3,0,2,0.0,0,0,BB,A,0
68430,3,0,2,0.0,0,0,BB,B,2
68431,3,0,2,0.0,0,0,SC,A,0
68432,3,0,2,0.0,0,0,SC,A,0
68433,3,0,2,0.0,0,0,BB,A,0
68434,3,0,0,2.0,0,0,BB,B,2
68435,3,0,2,0.0,0,0,SC,A,0
68436,4,0,2,0.0,0,0,BB,A,1
68437,4,0,2,0.0,0,0,SC,A,0
68438,4,1,2,0.0,0,0,BB,D,0
68439,4,1,2,0.0,0,0,SC,A,0
68440,4,2,2,0.0,0,0,SC,A,0
68441,1,0,2,0.0,0,0,SC,A,1
68442,1,0,2,0.0,0,0,BB,A,0
68443,1,0,1,0.0,0,0,BB,G,0
68444,2,0,2,0.0,0,0,BB,D,2
68445,2,0,2,0.0,0,0,SC,A,0
68446,2,0,3,0.0,0,0,BB,D,2
68447,2,0,2,0.0,0,0,SC,A,0
68448,2,0,2,0.0,0,0,BB,D,2
68449,2,0,2,0.0,0,0,BB,A,0
68450,3,0,2,0.0,0,0,BB,A,0
68451,3,0,1,0.0,0,0,BB,A,1
68452,3,0,2,0.0,0,0,BB,D,0
68453,3,0,2,0.0,0,0,BB,A,0
68454,3,0,2,0.0,0,0,BB,A,0
68455,3,0,2,0.0,0,0,SC,A,0
68456,3,0,2,0.0,0,0,BB,A,0
68457,3,0,2,0.0,0,0,BB,D,0
68458,3,0,2,0.0,0,0,BB,E,0
68459,3,0,2,0.0,0,0,BB,A,0
68460,3,0,2,0.0,0,0,BB,A,1
68461,3,0,2,2.0,0,0,BB,F,1
68462,3,0,2,0.0,0,0,BB,A,0
68463,3,0,3,0.0,0,0,BB,D,2
68464,3,0,2,0.0,0,0,BB,D,0
68465,3,0,2,0.0,0,0,BB,A,0
68466,3,0,2,0.0,0,0,BB,A,0
68467,3,0,2,0.0,0,0,BB,A,0
68468,3,0,2,0.0,0,0,BB,D,0
68469,3,0,2,0.0,0,0,SC,A,0
68470,3,0,2,0.0,0,0,BB,A,0
68471,3,0,2,0.0,0,0,BB,A,0
68472,3,0,2,0.0,0,0,BB,A,0
68473,3,0,1,0.0,0,0,SC,A,2
68474,3,0,2,0.0,0,0,BB,A,0
68475,3,0,2,0.0,0,0,BB,D,0
68476,3,0,2,0.0,0,0,BB,D,0
68477,3,0,2,0.0,0,0,SC,A,0
68478,3,0,2,2.0,0,0,BB,F,0
68479,3,1,2,0.0,0,0,BB,D,0
68480,3,1,3,0.0,0,0,HB,D,2
68481,3,1,2,0.0,0,0,SC,A,1
68482,3,1,2,0.0,0,0,SC,A,0
68483,3,1,2,0.0,0,0,SC,A,1
68484,3,1,2,0.0,0,0,SC,A,1
68485,3,2,2,0.0,0,0,SC,A,0
68486,3,2,2,0.0,0,0,SC,A,0
68487,3,2,2,0.0,0,0,SC,A,1
68488,5,2,2,0.0,0,0,BB,A,1
68489,5,2,2,0.0,0,0,BB,A,1
68490,10,4,2,0.0,0,0,SC,A,0
68491,1,0,3,0.0,0,0,HB,D,0
68492,1,0,1,0.0,0,0,BB,A,0
68493,1,0,1,0.0,0,0,BB,A,0
68494,1,0,1,0.0,0,0,BB,A,0
68495,1,0,1,0.0,0,0,BB,A,0
68496,1,0,1,0.0,0,0,BB,A,0
68497,1,0,2,0.0,0,0,BB,A,1
68498,1,0,1,0.0,0,0,BB,A,0
68499,1,0,1,0.0,0,0,BB,A,0
68500,1,0,1,0.0,0,0,BB,A,0
68501,1,0,1,0.0,0,0,BB,A,0
68502,1,0,1,0.0,0,0,BB,A,0
68503,1,0,1,0.0,0,0,BB,A,0
68504,1,0,1,0.0,0,0,BB,A,0
68505,1,0,1,0.0,0,0,BB,A,0
68506,1,0,1,0.0,0,0,BB,A,0
68507,1,0,1,0.0,0,0,BB,A,0
68508,1,0,1,0.0,0,0,BB,A,0
68509,1,0,1,0.0,0,0,BB,A,0
68510,1,0,1,0.0,0,0,BB,A,0
68511,1,0,1,0.0,0,0,BB,A,0
68512,1,0,1,0.0,0,0,BB,A,0
68513,1,0,2,0.0,0,0,BB,A,1
68514,1,0,1,0.0,0,0,BB,A,0
68515,1,0,1,0.0,0,0,BB,A,0
68516,1,0,1,0.0,0,0,BB,A,0
68517,1,0,1,0.0,0,0,BB,A,0
68518,1,0,1,0.0,0,0,BB,A,0
68519,1,0,1,0.0,0,0,BB,A,0
68520,1,0,2,0.0,0,0,SC,A,0
68521,1,0,3,0.0,0,0,HB,D,0
68522,1,0,1,0.0,0,0,BB,A,0
68523,1,0,1,0.0,0,0,BB,A,0
68524,1,0,1,0.0,0,0,BB,A,0
68525,1,0,1,0.0,0,0,BB,A,0
68526,1,0,1,0.0,0,0,BB,A,0
68527,1,0,1,0.0,0,0,BB,A,0
68528,1,0,1,0.0,0,0,BB,A,0
68529,1,0,1,0.0,0,0,BB,A,0
68530,1,0,2,0.0,0,0,SC,A,0
68531,1,0,1,0.0,0,0,BB,A,0
68532,1,0,1,0.0,0,0,BB,A,0
68533,1,0,1,0.0,0,0,BB,A,0
68534,1,0,1,0.0,0,0,BB,A,0
68535,1,0,1,0.0,0,0,BB,A,0
68536,1,0,1,0.0,0,0,BB,A,0
68537,1,0,1,0.0,0,0,BB,A,0
68538,1,0,1,0.0,0,0,BB,A,0
68539,1,0,1,0.0,0,0,BB,A,0
68540,1,0,1,0.0,0,0,BB,A,0
68541,1,0,1,0.0,0,0,BB,A,0
68542,1,0,2,0.0,0,0,SC,A,0
68543,1,0,1,0.0,0,0,BB,A,0
68544,1,0,1,0.0,0,0,BB,A,0
68545,1,0,1,0.0,0,0,BB,A,0
68546,1,0,1,0.0,0,0,BB,A,0
68547,1,0,1,0.0,0,0,BB,A,0
68548,1,0,1,0.0,0,0,BB,A,0
68549,1,0,1,0.0,0,0,BB,A,0
68550,1,0,1,0.0,0,0,BB,A,0
68551,1,0,1,0.0,0,0,BB,A,0
68552,1,0,1,0.0,0,0,BB,A,0
68553,1,0,1,0.0,0,0,BB,A,0
68554,1,0,2,0.0,0,0,BB,A,1
68555,1,0,1,0.0,0,0,BB,A,0
68556,1,0,1,0.0,0,0,BB,A,0
68557,1,0,1,0.0,0,0,BB,A,0
68558,1,0,1,0.0,0,0,BB,A,0
68559,2,0,2,0.0,0,0,BB,D,0
68560,2,0,2,1.0,0,0,BB,A,0
68561,2,0,1,0.0,0,0,BB,A,0
68562,2,0,1,0.0,0,0,BB,A,0
68563,2,0,1,0.0,0,0,BB,A,0
68564,2,0,1,0.0,0,0,BB,A,0
68565,2,0,1,0.0,0,0,BB,A,0
68566,2,0,2,0.0,0,0,BB,A,0
68567,2,0,1,0.0,0,0,BB,A,0
68568,2,0,1,0.0,0,0,BB,A,0
68569,2,0,1,0.0,0,0,BB,A,0
68570,2,0,1,0.0,0,0,BB,A,0
68571,2,0,1,0.0,0,0,BB,A,0
68572,2,0,2,2.0,0,0,BB,F,0
68573,2,0,1,0.0,0,0,BB,A,0
68574,2,0,1,0.0,0,0,BB,A,0
68575,2,0,1,0.0,0,0,BB,A,0
